country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,ErrorCode,ErrorColumn
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-27,,,-53,-43,-54,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-28,,,-55,-43,-56,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-29,,,-59,-50,-50,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-30,-78,,-64,-53,-48,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-31,,,-78,-58,-43,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-01,,,-62,-51,-61,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-02,,,-55,-46,-55,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-03,,,-54,-51,-55,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-04,,,-57,-51,-58,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-05,,,-60,-50,-51,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-06,-73,,-65,-58,-43,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-07,-75,,-67,-47,-26,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-08,,,-49,-39,-50,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-09,,,-51,-34,-47,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-10,,,-52,-34,-50,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-11,,,-48,-44,-49,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-12,,,-49,-38,-44,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-13,-66,,-59,-50,-37,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-14,-72,,-69,-48,-20,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-15,,,-41,-34,-44,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-16,,,-39,-27,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-17,,,-37,-32,-58,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-18,,,-47,-35,-45,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-19,,,-41,-30,-41,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-20,-57,,-47,-42,-34,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-21,,,-59,-41,-16,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-22,,,-41,-33,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-23,,,-37,-22,-44,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-24,,,-42,-28,-44,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-25,,,-40,-36,-45,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-26,,,-40,-25,-39,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-27,-60,,-47,-35,-32,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-28,,,-57,-34,-22,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-29,,,-37,-29,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-06-30,,,-38,-20,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-01,,,-39,-17,-44,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-02,,,-43,-24,-45,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-03,,,-47,-31,-39,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-04,-55,,-46,-32,-34,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-05,,,-56,-32,-23,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-06,,,-39,-29,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-07,,,-39,-16,-45,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-08,,,-45,-26,-46,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-09,,,-45,-32,-46,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-10,,,-44,-30,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-11,-56,,-48,-30,-33,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-12,,,-56,-34,-25,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-13,,,-43,-24,-43,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-14,,,-40,-19,-45,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-15,,,-42,-25,-46,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-16,,,-38,-19,-45,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-17,,,-40,-26,-40,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-18,-55,,-42,-35,-33,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-19,,,-54,-24,-21,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-20,,,-43,-14,-39,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-21,,,-40,-18,-43,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-22,,,-40,-20,-41,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-23,,,-42,-15,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-24,,,-33,-17,-36,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-25,,,-40,-30,-29,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-26,,,-50,-26,-19,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-27,,,-38,-18,-41,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-28,,,-34,-13,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-29,,,-34,-17,-41,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-30,,,-39,-18,-42,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-07-31,,,-36,-14,-34,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-01,,,-35,-22,-29,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-02,,,-47,-18,-18,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-03,,,-36,-19,-46,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-04,,,-35,,-47,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-05,,,-41,-13,-54,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-06,,,-42,-28,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-07,,,-37,-19,-41,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-08,,,-43,-27,-30,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-09,,,-50,-22,-20,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-10,,,-38,-23,-40,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-11,,,-35,,-40,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-12,,,-36,,-37,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-13,,,-37,-15,-41,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-14,,,-40,-22,-34,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-15,,,-34,-31,-24,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-16,,,-45,-18,-15,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-17,,,,,-38,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-18,,,,,-38,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-19,,,,,-41,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-20,,,,,-40,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-21,,,,,-35,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-22,,,,,-26,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-23,,,,,-13,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-24,,,,,-34,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-25,,,,,-35,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-26,,,,,-35,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-27,,,,,-37,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-28,,,,,-30,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-29,,,,,-24,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-30,,,,,-9,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-08-31,,,,,-34,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-01,,,,,-35,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-02,,,,,-36,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-03,,,,,-38,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-04,,,,,-30,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-05,,,,,-24,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-06,,,,,-15,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-07,,,,,-34,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-08,,,,,-37,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-09,,,,,-35,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-10,,,,,-36,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-11,,,,,-31,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-12,,,,,-25,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-13,,,,,-15,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-14,,,,,-31,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-15,,,,,-54,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-16,,,,,-33,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-17,,,,,-35,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-18,,,,,-28,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-19,,,,,-23,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-20,,,,,-13,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-21,,,,,-32,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-22,,,,,-35,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-23,,,,,-35,14,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-24,,,,,-37,14,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-25,,,,,-30,13,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-26,,,,,-24,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-09-27,,,,,-17,,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-17,,,,,-47,23,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-18,,,,,-47,23,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-19,,,,,-46,24,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-20,,,,,-47,24,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-21,,,,,-43,24,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-22,,,,,-31,18,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-23,,,,,-26,15,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-24,,,,,-44,22,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-25,,,,,-45,22,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-26,,,,,-44,22,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-27,,,,,-45,22,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-28,,,,,-41,21,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-29,,,,,-27,14,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-30,,,,,-20,11,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-08-31,,,,,-43,19,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-01,,,,,-44,19,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-02,,,,,-43,20,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-03,,,,,-44,21,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-04,,,,,-41,20,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-05,,,,,-28,13,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-06,,,,,-24,11,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-07,,,,,-43,20,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-08,,,,,-44,20,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-09,,,,,-43,20,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-10,,,,,-43,19,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-11,,,,,-40,19,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-12,,,,,-27,12,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-13,,,,,-22,9,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-14,,,,,-41,17,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-15,,,,,-72,27,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-16,,,,,-40,18,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-17,,,,,-41,19,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-18,,,,,-37,18,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-19,,,,,-26,12,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-20,,,,,-21,9,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-21,,,,,-40,18,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-22,,,,,-41,17,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-23,,,,,-40,18,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-24,,,,,-40,19,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-25,,,,,-37,18,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-26,,,,,-24,11,-1071607681,133
SV,El Salvador,La Libertad Department,,,SV-LI,,2020-09-27,,,,,-20,9,-1071607681,133
SV,El Salvador,La Paz Department,,,SV-PA,,2020-02-15,-2,3,2,-17,0,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-02-16,-3,5,-3,-11,-4,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-02-22,-5,-1,1,-18,3,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-02-23,0,1,-5,-23,1,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-02-29,-2,3,-3,-7,5,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-01,-5,-2,-2,-11,4,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-07,-3,-7,-5,-21,7,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-08,-4,-7,-5,-21,1,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-14,-14,0,-11,-53,1,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-15,-28,-8,-18,-58,-4,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-20,-44,-19,-30,-88,-30,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-21,-53,-29,-40,-92,-26,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-22,-79,-64,-63,-97,-47,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-23,-68,-47,-38,-92,-58,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-24,-69,-59,-45,-93,-62,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-25,-68,-55,-51,-91,-62,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-26,-70,-54,-48,-92,-63,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-27,-67,-50,-47,-89,-56,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-28,-74,-58,-55,-91,-48,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-29,-80,-70,-62,-95,-40,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-30,-60,-49,-40,-90,-57,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-03-31,-60,-46,-41,-90,-59,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-01,-61,-46,-44,-89,-56,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-02,-61,-45,-41,-91,-58,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-03,-64,-51,-42,-88,-53,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-04,-69,-56,-54,-96,-47,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-05,-78,-65,-58,-93,-36,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-06,-59,-41,-38,-93,-56,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-07,-64,-47,-39,-92,-60,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-08,-66,-52,-39,-92,-61,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-09,-72,-61,-46,-96,-68,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-10,-81,-73,-51,-97,-72,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-11,-80,-69,-58,-97,-59,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-12,-81,-71,-65,-100,-43,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-13,-68,-50,-41,-91,-59,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-14,-65,-50,-39,-92,-57,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-15,-64,-49,-37,-91,-55,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-16,-66,-47,-38,-93,-57,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-17,-68,-49,-43,-93,-52,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-18,-74,-63,-50,-95,-47,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-19,-81,-71,-63,-96,-40,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-20,-67,-46,-40,-93,-54,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-21,-66,-50,-36,-93,-56,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-22,-66,-51,-41,-92,-55,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-23,-65,-52,-36,-93,-57,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-24,-64,-47,-46,-93,-50,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-25,-72,-58,-52,-93,-44,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-26,-81,-69,-63,-95,-37,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-27,-60,-48,-36,-92,-52,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-28,-62,-54,-38,-93,-53,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-29,-63,-51,-39,-89,-54,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-04-30,-64,-49,-38,-91,-54,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-01,-72,-55,-46,-96,-62,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-02,-71,-57,-47,-95,-44,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-03,-80,-68,-60,-100,-36,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-04,-59,-47,-35,-92,-47,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-05,-60,-44,-28,-92,-50,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-06,-58,-45,-38,-88,-52,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-07,-77,-69,-45,-95,-61,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-08,-80,-72,-48,-93,-57,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-09,-81,-72,-55,-97,-49,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-10,-81,-65,-61,-96,-36,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-11,-73,-54,-35,-94,-55,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-12,-74,-61,-43,-94,-56,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-13,-73,-63,-44,-90,-56,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-14,-69,-49,-42,-94,-57,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-15,-72,-52,-43,-93,-49,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-16,-78,-65,-55,-93,-44,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-17,-83,-70,-64,-95,-34,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-18,-68,-52,-43,-94,-51,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-19,-68,-49,-37,-94,-54,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-20,-68,-55,-42,-92,-54,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-21,-69,-54,-37,-94,-55,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-22,-69,-51,-38,-91,-49,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-23,-74,-55,-44,-95,-42,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-24,-82,-69,-63,-95,-34,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-25,-68,-55,-37,-93,-53,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-26,-65,-48,-36,-89,-52,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-27,-63,-47,-41,-90,-52,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-28,-66,-49,-31,-93,-52,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-29,-68,-53,-39,-92,-47,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-30,-75,-61,-54,-95,-43,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-05-31,-86,-77,-68,-96,-41,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-06-01,-71,-56,-42,-92,-57,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-06-02,-70,-53,-41,-94,-55,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-06-03,-66,-51,-40,-92,-54,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-06-04,-66,-49,-43,-93,-55,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-06-05,-72,-55,-41,-94,-49,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-06-06,-73,-61,-52,-96,-38,,-1071607681,148
SV,El Salvador,La Paz Department,,,SV-PA,,2020-06-07,-76,-56,-58,-96,-28,,-1071607681,148
